569154;creat refer data set summar discuss forum thread;Creating a reference data set for the summarization of discussion forum threads
668600;dew induc transpir suppress impact water isotop balanc colocasia leav;Dew-induced transpiration suppression impacts the water and isotope balances of Colocasia leaves
850128;easi way discrimin yemeni ethiopian coffe;An easy way to discriminate Yemeni against Ethiopian coffee
31242;mental health econom well b health care access amid covid pandem mix method studi urban men sex men india;Mental health, economic well-being and health care access amid the COVID-19 pandemic a mixed methods study among urban men who have sex with men in India
54103;dawson typ polyoxometal incorpor nanopor mil cr prepar character applic ultrafast remov organ dye;Dawson-Type Polyoxometalate Incorporated into Nanoporous MIL-101(Cr): Preparation, Characterization and Application for Ultrafast Removal of Organic Dyes
987277;miss care patient s perspect scope review;Missed Care from the Patient's Perspective - A Scoping Review
552427;new effici momentum preserv level set vof method high densiti momentum ratio incompress two phas flow;A new efficient momentum preserving Level-Set/VOF method for high density and momentum ratio incompressible two-phase flows
94526;red leg kittiwak feather link food avail environment chang bere sea;Red-legged kittiwake feathers link food availability to environmental changes in the Bering Sea
272849;medial osteoarthr acl defici knee critic analysi review;Medial Osteoarthritis in an ACL-Deficient Knee: A Critical Analysis Review
163347;milnacipran poorli modul pain patient suffer fibromyalgia random double blind control studi;Milnacipran poorly modulates pain in patients suffering from fibromyalgia: a randomized double-blind controlled study
110277;track new stori use blockchain guarante traceabl inform analysi;Tracking News Stories Using Blockchain to Guarantee their Traceability and Information Analysis
242736;appli auxin induc degrad rapid protein deplet mammalian cell;Applying the auxin-inducible degradation system for rapid protein depletion in mammalian cells
272087;down regul fzd receptor suppress growth metastasi human melanoma independ canon wnt signal;Down-regulation of FZD3 receptor suppresses growth and metastasis of human melanoma independently of canonical WNT signaling
762056;famili experi newborn screen critic sourc evid;Families' Experiences with Newborn Screening: A Critical Source of Evidence
872259;characterist women reproduct age laboratory confirm sars cov infect pregnanc statu unit state januari june;Characteristics of Women of Reproductive Age with Laboratory-Confirmed SARS-CoV-2 Infection by Pregnancy Status - United States, January 22-June 7, 2020
838091;greater trochanter fractur lesser trochant extens report case ct base finit element analysi;Greater Trochanteric Fracture with Lesser Trochanter Extension: A Report of 2 Cases and CT-Based Finite Element Analysis
741379;insight regulatori network underli high lipid perenni ryegrass growth differ irradi;Insight into the regulatory networks underlying the high lipid perennial ryegrass growth under different irradiances
194713;stabl readout observ action format depend activ monkey s anterior intrapariet neuron;Stable readout of observed actions from format-dependent activity of monkey's anterior intraparietal neurons
857974;nonfat drug polydrug overdos treat emerg depart state;Nonfatal Drug and Polydrug Overdoses Treated in Emergency Departments - 29 States, 2018-2019
314431;assess diaphragmat function;Assessing Diaphragmatic Function
222579;appli cocomo ii do c safety crit softwar effort estim;Applying COCOMO II for a DO-178C Safety-Critical Software Effort Estimation
944142;workplac inclus employe pain mental health problem focu group studi employe experi;Workplace inclusion of employees with back pain and mental health problems: A focus group study about employees' experiences
41158;stochast process drive rapid genom diverg experiment rang expans;Stochastic processes drive rapid genomic divergence during experimental range expansions
916043;necrot fasciiti hand prolong endodont procedur case report;Necrotizing Fasciitis of the Hand After a Prolonged Endodontic Procedure: A Case Report
803796;cross talk baculovirus host insect success infect;Cross-talking between baculoviruses and host insects towards a successful infection
892987;assess medic wast gener associ environment impact manag issu outbreak covid case studi hubei provinc china;Assessment of medical waste generation, associated environmental impact, and management issues after the outbreak of COVID-19: A case study of the Hubei Province in China
684947;phytochem composit biolog activ nativ vitro propag micromeria croatica per schott lamiacea;Phytochemical composition and biological activities of native and in vitro-propagated Micromeria croatica (Pers.) Schott (Lamiaceae)
397639;comparison risk profil new onset atrial fibril patient age year;Comparison of risk profiles for new-onset atrial fibrillation between patients aged <60 and ≥60 years
451134;crop rotat mitig impact corn rootworm resist transgen bt corn;Crop rotation mitigates impacts of corn rootworm resistance to transgenic Bt corn
653449;heat shock stimul germin mediterranean basin plant relat growth form dormanc type distribut rang;Heat shock-stimulated germination in Mediterranean Basin plants in relation to growth form, dormancy type and distributional range
477627;food web interact strength distribut conserv greater variat predator prey pair;Food-web interaction strength distributions are conserved by greater variation between than within predator-prey pairs
120020;outcom therapeut keratoplasti sever infecti kerat chongq year experi;Outcomes of therapeutic keratoplasty for severe infectious keratitis in Chongqing, a 16-year experience
836390;competit epiderm space evolut leav high physiolog rate;Competition for epidermal space in the evolution of leaves with high physiological rates
301089;synapt input muscl contract arm muscl cell octopu vulgari uniqu neuromuscular junction excitation contract coupl properti;From synaptic input to muscle contraction: arm muscle cells of Octopus vulgaris show unique neuromuscular junction and excitation-contraction coupling properties
300221;forg tool refin predict protein structur;Forging tools for refining predicted protein structures
905741;prepar porou graphit carbon dual ion capacit energi storag mechan;Preparation of porous graphitic carbon and its dual-ion capacitance energy storage mechanism
645286;i m stereotyp mormon girl mormon women s gender resist;“I’m Not Your Stereotypical Mormon Girl”: Mormon Women’s Gendered Resistance
803705;proteom identif marker signatur mapki resist melanoma;Proteomic identification of a marker signature for MAPKi resistance in melanoma
513073;effect boundari layer rotor speed broadband nois wind turbin;Effect of Boundary Layer and Rotor Speed on Broadband Noise from Wind Turbines
430733;earli combin treatment exist hiv antivir effect treatment covid;Early combination treatment with existing HIV antivirals: an effective treatment for COVID-19?
841590;ewe sarcoma protein promot dissoci poli adp ribos polymeras chromatin;Ewing sarcoma protein promotes dissociation of poly(ADP-ribose) polymerase 1 from chromatin
985455;isol character str temminck s ground pangolin smutsia temminckii potenti cross amplif african speci;Isolation and characterization of 30 STRs in Temminck’s ground pangolin (Smutsia temminckii) and potential for cross amplification in other African species
40427;global variat anastomosi end colostomi format follow left sid colorect resect;Global variation in anastomosis and end colostomy formation following left-sided colorectal resection
176107;transit stochast event determinist ensembl averag electron transfer reaction reveal single molecul conduct measur;Transition from stochastic events to deterministic ensemble average in electron transfer reactions revealed by single-molecule conductance measurement
829826;track reach covid kin loss bereav multipli appli unit state;Tracking the reach of COVID-19 kin loss with a bereavement multiplier applied to the United States
378049;pressur conceptualis polit ecolog green war;Under Pressure: Conceptualising Political Ecologies of Green Wars
246466;coenzym q liquid supplement dyslipidem subject statin rel clinic symptom double blind random placebo control studi;Coenzyme q10 liquid supplementation in dyslipidemic subjects with statin-related clinical symptoms: a double-blind, randomized, placebo-controlled study
828811;impact leadership style innov perform femal leader pakistani univers;"""Impact of leadership styles on innovative performance of female leaders in Pakistani Universities"""
561386;clinic import high mannos fucosyl complex n glycan breast cancer metastasi;Clinical importance of high-mannose, fucosylated, and complex N-glycans in breast cancer metastasis
682537;therapeut mk inhibit block patholog vascular smooth muscl cell phenotyp switch;Therapeutic MK2 inhibition blocks pathological vascular smooth muscle cell phenotype switch
233200;dynam reflect multidimension health poverti pakistan;Dynamic reflections of multidimensional health poverty in Pakistan
624748;differ classif standard preval overweight obes children systemat review meta analysi;Differences in Classification Standards For the Prevalence of Overweight and Obesity in Children. A Systematic Review and Meta-Analysis
973419;morbid patient perman hypoparathyroid total thyroidectomi;Morbidity in patients with permanent hypoparathyroidism after total thyroidectomy
840795;femal bed bug cimex lectulariu l anticip immunolog consequ traumat insemin feed cue;Female bed bugs (Cimex lectularius L) anticipate the immunological consequences of traumatic insemination via feeding cues
509964;way consid emot cognit load theori;Four Ways of Considering Emotion in Cognitive Load Theory
154327;telomer shorten rate predict speci life span;Telomere shortening rate predicts species life span
648757;preval liver injuri correl clinic outcom patient covid systemat review meta analysi;Prevalence of liver injury and correlation with clinical outcomes in patients with COVID-19: systematic review with meta-analysis
767254;upregul mir reduc myocardi injuri follow myocardi infarct target map k;Upregulation of miR-335 reduces myocardial injury following myocardial infarction via targeting MAP3K2
820677;algorithm regul rule law;Algorithmic regulation and the rule of law
388022;pregnant breastfeed women s prospect accept biomed hiv prevent approach sub saharan africa multisit qualit analysi use theoret framework accept;Pregnant and breastfeeding women's prospective acceptability of two biomedical HIV prevention approaches in Sub Saharan Africa: A multisite qualitative analysis using the Theoretical Framework of Acceptability
150360;accept covid vaccin high risk occup port citi china multifacet strategi increas vaccin coverag cross sect studi;Acceptance of COVID-19 Vaccine Among High-Risk Occupations in a Port City of China and Multifaceted Strategies for Increasing Vaccination Coverage: A Cross-Sectional Study
872897;nur control toler induct termin differenti effector function semi invari natur killer t cell;Nur77 controls tolerance induction, terminal differentiation, and effector functions in semi-invariant natural killer T cells
196900;valid chines version stress overload scale short use screen tool mental health statu;Validation of a Chinese version of the stress overload scale-short and its use as a screening tool for mental health status
320904;single cel resolut analysi human pancreat ductal progenitor cell nich;Single-cell resolution analysis of the human pancreatic ductal progenitor cell niche
212838;cryo em structur asc nlrc card filament reveal unifi mechan nucleat activ caspase;Cryo-EM structures of ASC and NLRC4 CARD filaments reveal a unified mechanism of nucleation and activation of caspase-1
771931;technolog medic care india growth telehealth awar covid pandem;Technology and Medical Care in India: Growth of Telehealth Awareness during the COVID-19 Pandemic
168310;barley grain uppåkra sweden evid select iron age;Barley grain at Uppåkra, Sweden: evidence for selection in the Iron Age
56588;automat cardiac cine mri segment heart diseas classif;Automatic cardiac cine MRI segmentation and heart disease classification
22928;gundersen flap remov restor eyesight limbal transplantation a case report;Gundersen Flap Removal to Restore Eyesight Without Limbal Transplantation-A Case Report
395089;atomis subordin unpack role intern involv the local turn peacebuild nepal cambodia;Atomised and Subordinated? Unpacking the Role of International Involvement in  ‘the Local Turn’ of Peacebuilding in Nepal and Cambodia
929717;clinicopatholog characterist prognost factor primari thyroid lymphoma report chines patient result population bas studi;Clinicopathological characteristics and prognostic factors for primary thyroid lymphoma: report on 28 Chinese patients and results of a population-based study
756265;thyroid dysfunct greec result nation health examin survey emeno;Thyroid dysfunction in Greece: Results from the national health examination survey EMENO
46610;longitudin dynam human b cell respons yellow fever d vaccin;Longitudinal dynamics of the human B cell response to the yellow fever 17D vaccine
821375;cux function oncogen papillari thyroid cancer;CUX2 functions as an oncogene in papillary thyroid cancer
387131;hmof reduct enhanc radiosensit homolog recombin pathway non small cel lung cancer;hMOF reduction enhances radiosensitivity through the homologous recombination pathway in non-small-cell lung cancer
514572;predict antigen specif singl t cell base tcr cdr region;Predicting antigen specificity of single T cells based on TCR CDR3 regions
384921;academ entrepreneuri engag frugal innov higher educ institut systemat literatur review;Academic entrepreneurial engagement for frugal innovation in higher education institutions: a systematic literature review
297971;fabric ultra smal monolay graphen quantum dot pyrolysi trisodium citrat fluoresc cell imag;Fabrication of ultra-small monolayer graphene quantum dots by pyrolysis of trisodium citrate for fluorescent cell imaging
676707;diversif adapt commun assembl american oak quercu model clade integr ecolog evolut;Diversification, adaptation, and community assembly of the American oaks (Quercus), a model clade for integrating ecology and evolution
945343;re empow academ corpor cultur explor workload perform univers;Re-empowering academics in a corporate culture: an exploration of workload and performativity in a university
81558;transmiss covid health care personnel exposur hospit patient solano counti california februari;Transmission of COVID-19 to Health Care Personnel During Exposures to a Hospitalized Patient - Solano County, California, February 2020
769168;precis medicin base cftr genotyp peopl cystic fibrosi;Precision Medicine Based on CFTR Genotype for People with Cystic Fibrosis
885649;barthel index predictor mortal patient acut coronari syndrom better activ daili live better prognosi;Barthel Index as a Predictor of Mortality in Patients with Acute Coronary Syndrome: Better Activities of Daily Living, Better Prognosis
906339;rural urban differ health behavior outcom older overweight long term cancer survivor renew random control trial;Rural-urban differences in health behaviors and outcomes among older, overweight, long-term cancer survivors in the RENEW randomized control trial
718625;igg collabor igg iga recruit effector function rv vaccine;IgG3 collaborates with IgG1 and IgA to recruit effector function in RV144 vaccinees
477170;crisis manag anti stigma mental health literaci program univers student campu preliminari evalu suicid prevent;Crisis-management, Anti-stigma, and Mental Health Literacy Program for University Students (CAMPUS): A preliminary evaluation of suicide prevention
169222;differ spirometri paramet indigen non indigen patient copd match control studi;Differences in the Spirometry Parameters Between Indigenous and Non-Indigenous Patients with COPD: A Matched Control Study
571854;develop novel smart ag strategi metabolom approach;238 Developing Novel Smart-Aging Strategies Through Metabolomics Approach
283958;eighti year gene for gen relationship applic identif util r gene;Eighty years of gene-for-gene relationship and its applications in identification and utilization of R genes
321465;exposur environment chemic type diabet updat;Exposure to environmental chemicals and type 1 diabetes: an update
903757;year algal biofuel bioproduct gain pain;Ten years of algal biofuel and bioproducts: gains and pains
655110;ripk inhibitor amelior mpp mptp induc parkinson s diseas ask jnk signal pathway;RIPK1 inhibitor ameliorates the MPP+/MPTP-induced Parkinson's disease through the ASK1/JNK signalling pathway
771562;risk factor polypharmaci older adult primari care set cross sect studi;Risk factors for polypharmacy in older adults in a primary care setting: a cross-sectional study
557044;converg beam electron holographi analysi van der waal heterostructur;Convergent beam electron holography for analysis of van der Waals heterostructures
68169;glomeromycotina speci care;Glomeromycotina: what is a species and why should we care?
194788;therapeut effect calcipotriol picker nanoemuls prepar exopolysaccharid produc bacillu halotoleran fy strain psoriasi;Therapeutic Effect of Calcipotriol Pickering Nanoemulsions Prepared by Exopolysaccharides Produced by Bacillus halotolerans FYS Strain on Psoriasis
21296;epigenet regul pdx type diabet mellitu;Epigenetic Regulation of PDX-1 in Type 2 Diabetes Mellitus
673300;appli vasopressin pre condit human adipos mesenchym stem cell improv heart condit transplant infarct myocardium;Applying Vasopressin-Pre-Conditioned Human Adipose Mesenchymal Stem Cells Improves Heart Condition after Transplantation into Infarcted Myocardium
453796;incid head injuri traumat brain injuri peopl alzheim s diseas;Incidence of head injury and traumatic brain injury among people with Alzheimer's disease
687511;yeast atm atr kinas use differ mechan spread histon h a phosphoryl dna double strand break;Yeast ATM and ATR kinases use different mechanisms to spread histone H2A phosphorylation around a DNA double-strand break
157383;jaz protein modul seed germin interact abi bread wheat arabidopsi;JAZ proteins modulate seed germination through interaction with ABI5 in bread wheat and Arabidopsis
5221;evalu carba np test detect carbapenemas activ bacteroid speci;Evaluation of the Carba NP Test for the Detection of Carbapenemase Activity in Bacteroides Species
454393;dissect ulnar nerv previous transpos wrap human amniot membran report case;Dissection of an Ulnar Nerve Previously Transposed and Wrapped with Human Amniotic Membrane: A Report of 3 Cases
841587;associ inflammation bas prognost score in hospit outcom elderli patient acut myocardi infarct;Association between inflammation-based prognostic scores and in-hospital outcomes in elderly patients with acute myocardial infarction
572797;converg evolut snake lik form diverg evolutionari pathway squamat reptil;The convergent evolution of snake-like forms by divergent evolutionary pathways in squamate reptiles
285030;simulation bas neonat resuscit team train systemat review;Simulation-Based Neonatal Resuscitation Team Training: A Systematic Review
409663;calcan reconstruct femor head allograft vascular osteocutan medial femor condyl flap case report;Calcaneal Reconstruction With Femoral Head Allograft Vascularized by an Osteocutaneous Medial Femoral Condyle Flap: A Case Report
243856;methodolog evid synthesi develop comprehens evidence bas guidelin intervent techniqu chronic spinal pain;Methodology for Evidence Synthesis and Development of Comprehensive Evidence-Based Guidelines for Interventional Techniques in Chronic Spinal Pain
622903;cultur stereotyp care context;Cultural stereotypes in care contexts
352773;radiograph appear cosmet gluteal inject patient proxim hamstr tear case report;Radiographic Appearance of Cosmetic Gluteal Injections in a Patient With Proximal Hamstring Tear: A Case Report
608331;reintervent rate bioprosthet pulmonari valv replac patient younger year age multicent analysi;Reintervention rates after bioprosthetic pulmonary valve replacement in patients younger than 30 years of age: A multicenter analysis
262546;frmpd activ hippo pathway interact wwc suppress prolifer invas lung cancer cell;FRMPD1 activates the Hippo pathway via interaction with WWC3 to suppress the proliferation and invasiveness of lung cancer cells
407878;child poverti measur uk assess support downgrad income bas poverti measur;Child Poverty Measurement in the UK: Assessing Support for the Downgrading of Income-Based Poverty Measures
885583;biodegrad polym gene deliveri applic;Biodegradable Polymers for Gene-Delivery Applications
461933;determin high psychiatr util larg urban safety net hospit;Determinants of High Psychiatric Utilization at a Large Urban Safety-Net Hospital
306056;trop patient tailor prognost biomark breast cancer;TROP2 as Patient-Tailoring but Not Prognostic Biomarker for Breast Cancer
431771;p activ kinas thyroid cancer;p21-Activated Kinases in Thyroid Cancer
130809;improv spatial alloc marin mammal sea turtl biomass spatial explicit ecosystem model;Improving the spatial allocation of marine mammal and sea turtle biomasses in spatially explicit ecosystem models
226676;timelin freedom movement european econom area;A timeline of freedom of movement in the European Economic Area
690312;zero heat flux esophag temperatur monitor orthoped surgeri observ studi;Zero-Heat-Flux and Esophageal Temperature Monitoring in Orthopedic Surgery: An Observational Study
255954;cdkn promot tumor progress confer cisplatin resist rad esophag cancer;CDKN3 promotes tumor progression and confers cisplatin resistance via RAD51 in esophageal cancer
388009;enzym inhibitori antioxid antibacteri potenti synthet symmetr unsymmetr thiourea;Enzyme Inhibitory, Antioxidant And Antibacterial Potentials Of Synthetic Symmetrical And Unsymmetrical Thioureas
78001;cross compart metabol coupl enabl flexibl photoprotect mechan diatom phaeodactylum tricornutum;Cross-compartment metabolic coupling enables flexible photoprotective mechanisms in the diatom Phaeodactylum tricornutum
715126;decompos declin cash assist unit state;Decomposing the Decline of Cash Assistance in the United States, 1993 to 2016
99809;altruism religion new paradigm organ donat;Altruism and Religion: A New Paradigm for Organ Donation
167722;circular rna hsa circrna promot tumorigenesi colorect cancer mir cdc b axi;Circular RNA hsa_circRNA_102958 promotes tumorigenesis of colorectal cancer via miR-585/CDC25B axis
994143;low preval sars cov infect inflammatori bowel diseas;Low prevalence of SARS-CoV-2 infection in inflammatory bowel disease
45433;univers local weak interact applic interferometr align;Universality of local weak interactions and its application for interferometric alignment
216648;tempor chang paediatr adolesc hiv outcom care continuum zambia interrupt time seri analysi;Temporal changes in paediatric and adolescent HIV outcomes across the care continuum in Zambia: an interrupted time-series analysis
95485;epigenet regul uhrf orchestr proinflammatori gene express rheumatoid arthriti suppress manner;Epigenetic regulator UHRF1 orchestrates proinflammatory gene expression in rheumatoid arthritis in a suppressive manner
527276;investig activ ingredi mechan hudi enteric co capsul dss induc ulcer coliti mice base network pharmacolog experiment verif;Investigation of the Active Ingredients and Mechanism of Hudi Enteric-Coated Capsules in DSS-Induced Ulcerative Colitis Mice Based on Network Pharmacology and Experimental Verification
908071;cross nat comparison union stabil cohabit marri famili children;Cross-National Comparisons of Union Stability in Cohabiting and Married Families With Children
791814;earli physician ibadan medic school professor alexand brown;THE EARLY PHYSICIANS OF IBADAN MEDICAL SCHOOL: PROFESSOR ALEXANDER BROWN
845720;method questionnair design taxonomi link procedur test goal;Methods for questionnaire design: a taxonomy linking procedures to test goals
251530;uvb exposur human skin model reveal unexpect dynam keratinocyt prolifer wnt inhibitor balanc;UVB exposure of a humanized skin model reveals unexpected dynamic of keratinocyte proliferation and Wnt inhibitor balancing
961637;trk agonist drug rescu noise induc hidden hear loss;Trk agonist drugs rescue noise-induced hidden hearing loss
212874;hepatocellular carcinoma review diagnost challeng pathologist;Hepatocellular carcinoma: a review of diagnostic challenges for the pathologist
652214;local habitat landscap attribut shape divers facet bird commun inner mongolian grassland;Local habitat and landscape attributes shape the diversity facets of bird communities in Inner Mongolian grasslands
552541;human argonaute argonaute catalyt activ differ length guid rna;Human Argonaute2 and Argonaute3 are catalytically activated by different lengths of guide RNA
508310;stroke plu continu activ life studi protocol random control cross sector trial effect novel self manag intervent support elderli peopl stroke;"""Stroke - 65 Plus. Continued Active Life"": a study protocol for a randomized controlled cross-sectoral trial of the effect of a novel self-management intervention to support elderly people after stroke"
187875;effect qiangguyin osteoporosi akt mtor autophagi signal pathway mediat ckip;The effect of QiangGuYin on osteoporosis through the AKT/mTOR/autophagy signaling pathway mediated by CKIP-1
660458;lipid bilay composit modul unfold free energi knot α helic membran protein;Lipid bilayer composition modulates the unfolding free energy of a knotted α-helical membrane protein
235653;quantum mechan round magnet electron lens glaser power law model b z;"Quantum mechanics of round magnetic electron lenses with Glaser and power law models of 
            B
            
               (
               z
               )"
164800;oscillatori fluid flow drive scale contract wave size;Oscillatory fluid flow drives scaling of contraction wave with system size
756770;impact concomit idiopath pulmonari fibrosi prognosi lung cancer patient meta analysi;Impact of concomitant idiopathic pulmonary fibrosis on prognosis in lung cancer patients: A meta-analysis
322033;mda il regul mirna process enzym dicer downregul mitf;MDA-7/IL-24 regulates the miRNA processing enzyme DICER through downregulation of MITF
253064;express function character foxm non smal cell lung cancer;Expression and functional characterization of FOXM1 in non-small cell lung cancer
605960;movement chemotherapi delay initi breast cancer patient qualit analysi;Movement Through Chemotherapy Delay to Initiation Among Breast Cancer Patients: A Qualitative Analysis
441216;sars cov associ death person age year unit state februari juli;SARS-CoV-2-Associated Deaths Among Persons Aged <21 Years - United States, February 12-July 31, 2020
696777;lymphocyte c react protein ratio optim inflammation bas score patient hepatocellular carcinoma underw tace;The lymphocyte-C-reactive protein ratio as the optimal inflammation-based score in patients with hepatocellular carcinoma underwent TACE
219976;shift domin sequenc type carbapenem resist klebsiella pneumonia bloodstream infect st st medic center northeast china;Shift in the Dominant Sequence Type of Carbapenem-Resistant Klebsiella pneumoniae Bloodstream Infection from ST11 to ST15 at a Medical Center in Northeast China, 2015-2020
901814;therapeut potenti pravastatin random skin flap necrosi involv promot angiogenesi inhibit apoptosi oxid stress;Therapeutic potential of pravastatin for random skin flaps necrosis: involvement of promoting angiogenesis and inhibiting apoptosis and oxidative stress
36182;plastic thermal toler relationship growth rate juvenil mussel mytilu californianu;Plasticity of thermal tolerance and its relationship with growth rate in juvenile mussels (Mytilus californianus)
570603;record anagraphi ochracea aranea gnaphosida continent itali sicili new observ myrmecophil lifestyl;First records of Anagraphis ochracea (Araneae: Gnaphosidae) for continental Italy and Sicily with new observations on its myrmecophilous lifestyle
379076;cannabidiol treatment chronic pain survey patient perspect attitud;Cannabidiol as a Treatment for Chronic Pain: A Survey of Patients' Perspectives and Attitudes
232451;effect holiday admiss acut aortic dissect in hospit mortal japan nationwid studi;Effect of holiday admission for acute aortic dissection on in-hospital mortality in Japan: A nationwide study
976071;psychometr properti highli sensit person scale mexican popul;Psychometric Properties Of The Highly Sensitive Person Scale In Mexican Population
679798;radiat star time depend karmarkar condit;Radiating star with a time-dependent Karmarkar condition
55176;acut right ventricular heart failur uncommon case thyrotoxicosi;Acute Right Ventricular Heart Failure: An Uncommon Case of Thyrotoxicosis
348601;eros wear impel double suct centrifug pump sediment flow;Erosion Wear on Impeller of Double-Suction Centrifugal Pump due to Sediment Flow
8815;predict accept adopt renew energi commun solut prosum psycholog;Predicting acceptance and adoption of renewable energy community solutions: the prosumer psychology
310507;method use gener consensu statement clinic practic guidelin primer spine surgeon primer spine surgeon;Methods Used to Generate Consensus Statements for Clinical Practice Guidelines: A Primer for the Spine Surgeon : A Primer for the Spine Surgeon
390797;swasthya assess scale sa ayurveda base health assess tool insight develop valid;Swasthya Assessment Scale (SAS)-Ayurveda based health assessment tool-insights on its development and validation
379193;develop parsonage turn syndrom interscalen brachial plexu block includ year follow up case report;Development of Parsonage-Turner Syndrome After Interscalene Brachial Plexus Block Including 10-Year Follow-up: A Case Report
957054;ecophysiolog frailejon espeletia spp contribut hydrolog function páramo ecosystem;Ecophysiology of frailejones (Espeletia spp.), and its contribution to the hydrological functioning of páramo ecosystems
309603;c orf pathogen variant uniqu caus development encephalopathi south indian child;C12orf57 pathogenic variants: a unique cause of developmental encephalopathy in a south Indian child
636397;evid support human subsid free rang dog main caus anim loss small scal farm chile;Evidence supporting that human-subsidized free-ranging dogs are the main cause of animal losses in small-scale farms in Chile
402586;median nerv mononeuropathi meralgia paresthetica prone posit patient covid ard case report;Median Nerve Mononeuropathy and Meralgia Paresthetica After Prone Positioning in a Patient with COVID-19 ARDS: A Case Report
385556;tms induc neuron plastic enabl target remodel visual cortic map;TMS-induced neuronal plasticity enables targeted remodeling of visual cortical maps
365520;role pollin effect attribut interact network floral visit plant fit;The role of pollination effectiveness on the attributes of interaction networks: from floral visitation to plant fitness
7752;report sexual transmit multi drug resist shigella sonnei infect switzerland investig genom sequenc;First report of sexually transmitted multi-drug resistant Shigella sonnei infections in Switzerland, investigated by whole genome sequencing
980725;present clinicoradiolog featur microbiolog spectrum outcom patient septic pulmonari embol three year retrospect observ studi;Presenting Clinicoradiological Features, Microbiological Spectrum and Outcomes Among Patients with Septic Pulmonary Embolism: A Three-Year Retrospective Observational Study
829219;slamf promot methotrex resist activ autophagi choriocarcinoma cell;SLAMF1 Promotes Methotrexate Resistance via Activating Autophagy in Choriocarcinoma Cells
559530;horizont gene transfer allow emerg broad host rang entomopathogen;Horizontal gene transfer allowed the emergence of broad host range entomopathogens
708327;novel t modifi ph respons target nanosystem co deliveri docetaxel curcumin treatment esophag cancer;Novel T7-Modified pH-Responsive Targeted Nanosystem for Co-Delivery of Docetaxel and Curcumin in the Treatment of Esophageal Cancer
713784;employ instabl fertil europ meta analysi;Employment Instability and Fertility in Europe: A Meta-Analysis
179891;global plan seek promot vaccin equiti spread risk;Global plan seeks to promote vaccine equity, spread risks
776155;high resolut ultrason power control optogenet stimul novel fulli analog time current convert;A High-Resolution Ultrasonically Powered And Controlled Optogenetic Stimulator With A Novel Fully Analog Time To Current Converter
7037;reanalysi experiment brain strain data implic finit element head model valid;A Reanalysis of Experimental Brain Strain Data: Implication for Finite Element Head Model Validation
701136;preoper fibrinogen albumin ratio index fari reliabl prognosi chemoradiotherapi sensit predictor local advanc rectal cancer patient undergo radic surgeri follow neoadjuv chemoradiotherapi;Preoperative Fibrinogen-Albumin Ratio Index (FARI) is a Reliable Prognosis and Chemoradiotherapy Sensitivity Predictor in Locally Advanced Rectal Cancer Patients Undergoing Radical Surgery Following Neoadjuvant Chemoradiotherapy
489223;trickle down effect perceiv leader integr employe creativ moder mediat model;Trickle-Down Effects of Perceived Leader Integrity on Employee Creativity: A Moderated Mediation Model
360169;scd fatti acid desaturas inhibitor mf allevi latent inflamm induc preservative fre prostaglandin analog eye drop;SCD1-Fatty Acid Desaturase Inhibitor MF-438 Alleviates Latent Inflammation Induced by Preservative-Free Prostaglandin Analog Eye Drops
746668;covid role intellectu properti posit statement max planck institut innov competit;Covid-19 and the Role of Intellectual Property - Position Statement of the Max Planck Institute for Innovation and Competition of 7 May 2021
608951;develop evalu educ program commun pharmacist cardiovascular risk assess;Development and Evaluation of an Educational Program for Community Pharmacists on Cardiovascular Risk Assessment
336744;abund size bird determin posit speci plant frugivor interact network fragment forest;Abundance and size of birds determine the position of the species in plant-frugivore interaction networks in fragmented forests
554649;fabp inhibitor attenu inflamm endoplasm reticulum stress islet leptin receptor knockout rat;FABP4 inhibitor attenuates inflammation and endoplasmic reticulum stress of islet in leptin receptor knockout rats
380723;classifi direct normal irradi minut tempor variabl spatial characterist geostationari satellite bas cloud observ;Classifying direct normal irradiance 1‑minute temporal variability from spatial characteristics of geostationary satellite-based cloud observations
442331;commens oral microbiota induc osteoimmunomodulatori effect separ system microbiom mice;Commensal oral microbiota induces osteoimmunomodulatory effects separate from systemic microbiome in mice
869702;pastoralist foodway record organ residu potteri vessel modern commun samburu kenya;Pastoralist Foodways Recorded in Organic Residues from Pottery Vessels of Modern Communities in Samburu, Kenya
217795;epistem owe;What we epistemically owe to each other
955949;subprim babi foreclosur crisi initi health endow;Subprime Babies: The Foreclosure Crisis and Initial Health Endowments
73156;quantum optic approach radiat atom fall black hole;Quantum optics approach to radiation from atoms falling into a black hole
753639;chang attitud same sex marriag three wav panel studi;Changing Attitudes Toward Same-Sex Marriage: A Three-Wave Panel Study
773512;patient attitud goal mdd treatment survey studi;Patient attitudes toward and goals for MDD treatment: a survey study
478766;tinbergen s challeng neurosci behavior;Tinbergen's challenge for the neuroscience of behavior
486703;evalu liver spleen stiff healthi dog use two dimension shear wave elastographi;Evaluation of liver and spleen stiffness of healthy dogs by use of two-dimensional shear wave elastography
21653;epha phosphoryl nlrp inhibit inflammasom airway epitheli cell;EphA2 phosphorylates NLRP3 and inhibits inflammasomes in airway epithelial cells
90390;structure guid antibodi cocktail prevent treatment covid;Structure-guided antibody cocktail for prevention and treatment of COVID-19
